id,uit_id,title,context,question,answers,is_impossible,plausible_answers,hop
0006-0026-0002,uit_000847,Nhật Bản,"Những đối tác xuất khẩu chính của Nhật là Hoa Kỳ 22.9%, Trung Quốc 13.4%, Hàn Quốc 7.8%, Đài Loan 7.3% và Hồng Kông 6.1% (2005). Những mặt hàng xuất khẩu chính của Nhật là thiết bị giao thông vận tải, xe cơ giới, hàng điện tử, máy móc điện tử và hóa chất. Do hạn chế về tài nguyên thiên nhiên để duy trì sự phát triển của nền kinh tế, Nhật Bản phải phụ thuộc vào các quốc gia khác về phần nguyên liệu vì vậy đất nước này nhập khẩu rất nhiều loại hàng hóa đa dạng. Đối tác nhập khẩu chính của Nhật là Trung Quốc 21%, Hoa Kỳ 12.7%, A Rập Xê Út 5.5%, UAE 4.9%, Australia 4.7%, Hàn Quốc 4.7% và Indonesia 4% (số liệu 2005). Những mặt hàng nhập khẩu chính của Nhật Bản là máy móc, thiết bị, chất đốt, thực phẩm (đặc biệt là thịt bò), hóa chất, nguyên liệu dệt may và những nguyên liệu cho các ngành công nghiệp của đất nước. Nhìn chung, Đối tác buôn bán tổng thể lớn nhất của Nhật Bản là Trung Quốc.",Những sản phẩm xuất khẩu trọng điểm của Nhật Bản là gì?,"{'text': ['thiết bị giao thông vận tải, xe cơ giới, hàng điện tử, máy móc điện tử và hóa chất'], 'answer_start': [172]}",False,,1
0106-0028-0004,uit_019828,Đảo Ireland,"Bắc Ireland có cơ quan hành pháp và lập pháp địa phương, thi hành quyền lực được Anh phân quyền. Đứng đầu cơ quan hành pháp là bộ trưởng thứ nhất và thứ trưởng thứ nhất, còn các bộ trưởng được phân bổ theo tỷ lệ đại biểu của mỗi đảng trong nghị hội. Thủ đô Bắc Ireland là Belfast. Quyền lực chính trị tối hậu thuộc về Chính phủ Anh, Chính phủ Anh từng có các giai đoạn cai trị trực tiếp Bắc Ireland. Bắc Ireland được phân 18 ghế trong số 650 ghế của Hạ nghị viện Anh. Quốc vụ khanh về Bắc Ireland là một chức vụ cấp nội các trong chính phủ của Anh. Bắc Ireland tạo thành một trong ba khu vực phạm vi quyền hạn tư pháp riêng biệt của Anh, song Toà án Tối cao Anh là toà án tối cao.",Có bao nhiêu ghế đại biểu của Bắc Ireland trong Hạ nghị viện Anh?,"{'text': [18 ghế], 'answer_start': [422]}",False,,1
0127-0071-0007,uit_025579,Trung Quốc,"Từ thời cổ đại, văn hóa Trung Quốc đã chịu ảnh hưởng mạnh từ Nho giáo và các triết lý cổ điển. Trong hầu hết các triều đại, có thể đạt được cơ hội thăng tiến xã hội thông qua việc giành thành tích cao trong các kỳ khoa cử vốn bắt đầu từ thời Hán. Chú trọng văn chương trong các kỳ khoa cử tác động đến nhận thức chung về tinh thế văn hóa tại Trung Quốc, như niềm tin rằng thư pháp, thi họa là các loại hình nghệ thuật đứng trên nhạc kịch. Văn hóa Trung Quốc từ lâu đã tập trung vào ý thức lịch sử sâu sắc và phần lớn là hướng nội. Khảo thí và nhân tài vẫn được đánh giá rất cao tại Trung Quốc hiện nay.",Việc thành tích cao nhờ vào giành thăng tiến trong các kỳ khoa cử đã bắt nguồn từ thời nào?,"{'text': [], 'answer_start': []}",True,"{'text': [từ thời Hán], 'answer_start': [234]}",1
0123-0072-0001,uit_023983,Hà Nội,"Một làng nghề khác của Hà Nội ngày nay là làng lụa Vạn Phúc, vốn thuộc thành phố Hà Đông tỉnh Hà Tây trước đây, nay là quận Hà Đông. Sản phẩm lụa của làng từ rất lâu đã có tiếng với tên gọi lụa Hà Đông, từng được ca ngợi trong âm nhạc, thi ca và điện ảnh. Tương truyền, bà tổ làng lụa Vạn Phúc vốn người Hàng Châu, Trung Quốc, theo chồng chinh chiến rồi tới ở lại và truyền nghề dệt cho làng. Theo một truyền thuyết khác, cách đây hơn 1200 năm, một cô gái người Cao Bằng tên là A Lã Thị Nương đã đến làm dâu và mang nghề dệt lụa tới làng. Trải qua thời gian, nghề lụa trở thành nghề truyền thống của Vạn Phúc. Ngày nay, phần lớn các gia đình ở đây vẫn sống bằng nghệ dệt. Bên cạnh các khung dệt cổ, nhiều gia đình sử dụng những khung dệt cơ khí hiện đại. Các con phố Hàng Gai, Hàng Đào của Hà Nội là nơi tập trung nhiều cửa hàng bán sản phẩm lụa Vạn Phúc.",Lụa Vạn Phúc hiện nay được tập trung bán tại đâu của Hà Nội?,"{'text': ['Các con phố Hàng Gai, Hàng Đào'], 'answer_start': [755]}",False,,1
0109-0044-0003,uit_020958,Việt Nam,"Tiếng Việt, còn gọi tiếng Việt Nam hay Việt ngữ, là ngôn ngữ của người Việt (người Kinh) và là ngôn ngữ chính thức tại Việt Nam, được quy định tại điều 5 Hiến pháp 2013. Đây là tiếng mẹ đẻ của khoảng 85% dân cư Việt Nam, cùng với hơn bốn triệu người Việt hải ngoại. Tiếng Việt còn là ngôn ngữ thứ hai của các dân tộc thiểu số tại Việt Nam. Mặc dù tiếng Việt có một số từ vựng vay mượn từ tiếng Hán và trước đây dùng chữ Nôm — một hệ chữ dựa trên chữ Hán — để viết nhưng tiếng Việt được coi là một trong số các ngôn ngữ thuộc ngữ hệ Nam Á có số người nói nhiều nhất (nhiều hơn một số lần so với các ngôn ngữ khác cùng hệ cộng lại). Ngày nay, tiếng Việt dùng bảng chữ cái Latinh, gọi là chữ Quốc ngữ (do Alexandre de Rhodes sáng lập), cùng các dấu thanh để viết.",Bảng chữ cái nào được Tiếng Việt sử dụng?,"{'text': [bảng chữ cái Latinh], 'answer_start': [657]}",False,,1
0095-0028-0005,uit_017327,Trung Quốc Quốc dân Đảng,"Quan hệ giữa Trung Quốc Quốc dân Đảng và Đảng Cộng sản Trung Quốc từng trải qua hợp tác sau Tuyên ngôn Tôn Trung Sơn-Adolph Joffe, phân liệt sau năm 1927, đồng thời dẫn đến Quốc-Cộng nội chiến lần thứ nhất. Sau Sự biến Tây An năm 1936, Quốc-Cộng hợp tác lần thứ hai, cùng nhau kháng nhật. Sau khi kháng chiến thắng lợi, Quốc-Cộng nội chiến lần thứ hai bùng phát, năm 1949 Đảng Cộng sản giành được thắng lợi, lập chính phủ tại Bắc Kinh. Quốc dân Đảng buộc phải dời sang Đài Loan, sau đó hai bên tiến hành đối lập vũ trang trong nhiều năm, đồng thời tranh chấp quyền đại diện cho Trung Quốc trên trường quốc tế. Năm 2005, nhà lãnh đạo Quốc dân Đảng Liên Chiến lần đầu tiên hội kiến nhà lãnh đạo Đảng Cộng sản Trung Quốc Hồ Cẩm Đào, sau đó hai đảng bắt đầu liên lạc khá mật thiết, quan hệ hai đảng trở thành một trong các kênh liên lạc giữa hai bờ eo biển Đài Loan. Ngày 4 tháng 5 năm 2015, Chủ tịch Quốc dân Đảng Chu Lập Luân và Tổng bí thư Đảng Cộng sản Trung Quốc hội ngộ tại Bắc Kinh. Chu Lập Luân một lần nữa làm sâu sắc thêm Nhận thức chung 1992, đồng thời đề xuất"" hai bên đạt tới hai bờ cùng thuộc một Trung Quốc, song định nghĩa nội hàm có điểm bất đồng"". Ngày 1 tháng 11 năm 2016, Chủ tịch Quốc dân Đảng Hồng Tú Trụ và Tổng bí thư Đảng Cộng sản Tập Cận Bình hội ngộ tại bắc Kinh, hai nhà lãnh đạo cùng tuyên bố phản đối ""Đài Loan độc lập"".",Ai đã giành thắng lợi trong cuộc nội chiến lần thứ hai?,"{'text': [Đảng Cộng sản], 'answer_start': [372]}",False,,1
0114-0023-0001,uit_021512,Richard I của Anh,"Các nam tước địa phương bỏ rơi Isaac, vốn dự định giảng hòa với Richard, hợp quân với ông trong cuộc Thập tự chinh và gả con gái của mình cho một người được lựa chọn bởi Richard. Nhưng Isaac đổi ý và cố gắng trốn thoát. Richard sau đó tiến hành chiếm đóng toàn bộ hòn đảo với quân đội của mình, chỉ huy bởi Guy de Lusignan. Isaac đầu hàng và bị trói bằng xích bạc vì Richard đã hứa là ông sẽ không bắt giam Isaac bằng xích sắt. Đến ngày 1 tháng 6 Richard đã chiếm được toàn bộ hòn đảo. Ông giao cho Richard de Camville và Robert xứ Thornham chức vụ thống đốc. Ông sau đó đã bán lại hòn đảo cho các Hiệp sĩ dòng Đền và cuối cùng rơi vào tay Guy Lusignan vào năm 1192 và hòn đảo trở thành một vương quốc phong kiến ổn định.",Hòn đảo cuối cùng rơi vào tay ai?,"{'text': [Guy Lusignan], 'answer_start': [640]}",False,,1
0057-0034-0004,uit_010492,Bồ Đào Nha,"Hai quần đảo Madeira và Açores là hai vùng tự trị của Bồ Đào Nha. Madeira nằm trên mảng kiến tạo châu Phi, gồm đảo lớn Madeira, Porto Santo và quần đảo Selvagens nhỏ hơn. Açores nằm giữa nơi giao nhau của các mảng châu Phi, châu Âu và Bắc Mỹ, trên sống núi giữa Đại Tây Dương và gồm có chín đảo. Hai nhóm đảo đều có nguồn gốc núi lửa, hoạt động núi lửa và địa chấn lịch sử vẫn tồn tại cho đến ngày nay. Đỉnh cao nhất của Bồ Đào Nha là núi Pico trên đảo Pico thuộc Açores. Açores thỉnh thoảng phải chịu các trận động đất rất mạnh, giống như bờ biển đại lục. Cháy rừng hầu hết diễn ra vào mùa hè tại đại lục Bồ Đào Nha, thời tiết cực đoan dưới dạng gió mạnh và lụt diễn ra chủ yếu trong mùa đông.",Đình núi cao nhất của Bồ Đào Nha là đỉnh núi nào?,"{'text': [núi Pico], 'answer_start': [435]}",False,,1
0042-0009-0004,uit_006466,Giáo hoàng Gioan Phaolô II,"Lúc nhỏ tuổi ông có tiếp xúc nhiều lần với nhóm người Do Thái tại Kraków. Trong thời Đức quốc xã chiếm Ba Lan trong Chiến tranh thế giới thứ hai, rất nhiều bạn bè Do thái của Karol Józef Wojtyła đã bị giết hay bị trục xuất. Tuy nhiên thái độ của Wojtyla với những hành động này là ""cầu nguyện"". Ông nói rằng: ""Hãy nhớ rằng, chúng ta có bổn phận cầu chúa ban cho họ đủ sức mạnh chịu đựng tất cả những thứ này"" . Ông không bao giờ tham gia vào bất kỳ một sự kháng cự nào chống lại Đức quốc xã hay vào những hoạt động nhằm giải cứu người Do Thái..",Wojtyla đã không tham gia vào những sự kháng cự chống lại ai?,"{'text': [Đức quốc xã], 'answer_start': [479]}",False,,1
0100-0046-0001,uit_017938,Lịch sử Hoa Kỳ,"Thỏa hiệp năm 1820 bị bãi bỏ năm 1854 bằng Đạo luật Kansas-Nebraska do thượng nghị sĩ Douglas bảo trợ dưới danh nghĩa ""chủ quyền toàn dân"" và dân chủ. Đạo luật này cho phép người định cư quyết định về chế độ nô lệ tại mỗi lãnh thổ, và cho phép Douglas nói rằng ông trung lập về vấn đề chủ nghĩa nô lệ. Các lực lượng chống chủ nghĩa nô lệ càng thêm giận dữ và báo động. Họ thành lập đảng Cộng hòa mới. Các lực lượng ủng hộ và chống đối đổ xô đến Kansas để biểu quyết về vấn đề bãi bỏ hay duy trì chủ nghĩa nô lệ, khiến xảy ra một cuộc nội chiến nhỏ, được gọi là ""Bleeding Kansas"" (đổ máu ở Kansas). Đến cuối thập niên 1850, đảng Cộng hòa non trẻ thống trị tất cả các tiểu bang miền bắc và vì thế cũng thống trị luôn cả đại cử tri đoàn và luôn nhấn mạnh rằng chủ nghĩa nô lệ sẽ không bao giờ dược cho phép mở rộng (và như thế là nó sẽ dần dần biến mất).",Bằng đạo luật nào mà thỏa hiệp năm 1820 đã bị bãi bỏ năm 1854?,"{'text': [Đạo luật Kansas-Nebraska], 'answer_start': [43]}",False,,1
0008-0038-0004,uit_001280,Albert Einstein,"Năm 1907, khi còn đang làm việc tại cuc bằng sáng chế, Einstein đã có cái mà ông gọi là ""ý tưởng hạnh phúc nhất"" trong đời ông. Ông nhận ra là nguyên lý tương đối có thể mở rộng sang trường hấp dẫn. Ông suy nghĩ về trường hợp thang máy chuyển động với gia tốc đều nhưng không phải đặt trong trường hấp dẫn, và ông nhận ra là nó không thể khác biệt so với trường hợp thang máy im trong trường hấp dẫn không thay đổi. Ông áp dụng thuyết tương đối hẹp để thấy tốc độ của các đồng hồ tại đỉnh thang máy gia tốc lên trên sẽ nhanh hơn tốc độ của đồng hồ ở sàn thang máy. Ông kết luận là tốc độ của đồng hồ phụ thuộc vào vị trí của chúng trong trường hấp dẫn, và hiệu giữa hai tốc độ đồng hồ tỉ lệ với thế năng hấp dẫn theo xấp xỉ bậc nhất.",Einstein áp dụng lý thuyết gì để thấy tốc độ của các đồng hồ tại đỉnh thang máy gia tốc trên sẽ nhanh hơn tốc độ của đồng hồ ở sàn thang máy?,"{'text': [tương đối hẹp], 'answer_start': [435]}",False,,1
0138-0124-0006,uit_027859,Chiến tranh Đông Dương,"Bị Việt Quốc làm lu mờ và ngày càng mất đoàn kết, tháng 3/1946, Việt Cách tự chia rẽ. Một số thành viên tập trung bảo vệ các thị xã phía Bắc Hà Nội, những người khác gia nhập Việt Quốc, số còn lại gia nhập Việt Minh. Việt Cách có thể đã tổ chức một số cuộc tấn công vào lính Pháp tại Hải Phòng vào tháng 4/1946. Cuối tháng 4/1946, Pháp khai quật được 12 thi hài tại tầng hầm trụ sở cũ của Việt Cách tại Hà Nội trong đó có 2 công dân Pháp mất tích ngày 24/12/1945. Cuối tháng 5/1946, thành viên Việt Cách Hồ Đắc Thành tham gia Mặt trận Liên Việt. Các thành viên Việt Cách ở Quảng Yên và Móng Cái đã rút qua Trung Quốc vào giữa tháng 6/1946. Cuối tháng 10/1946, báo Đồng Minh của Bồ Xuân Luật đưa tin về cuộc họp của một số chi bộ còn lại của Việt Cách và việc một số thành viên Việt Cách tham gia kỳ họp thứ hai của quốc hội. Công an thu được một số tài liệu của Việt Cách và triệu tập các thành viên Việt Cách tới thẩm vấn. Một số thành viên Việt Cách bị bắt giam hoặc rời sang Trung Quốc, một số thành viên khác thì hợp tác với Việt Minh để xây dựng một hình ảnh mặt trận quốc gia liên hiệp kháng chiến giữa các đảng phái., ví dụ như Bồ Xuân Luật (nguyên là đảng viên của Việt Cách) được giữ chức Quốc vụ khanh trong chính phủ mới.",Nơi cuối cùng mà các thành viên Việt Minh rút về là nơi nào?,"{'text': [], 'answer_start': []}",True,"{'text': [Trung Quốc], 'answer_start': [606]}",1
